52290,General Surgery,32,General Surgery
52290,Geriatric Medicine,28,Geriatrics
52290,Gerontology,25,Family Practice
52290,Glaucoma Ophthalmolo,56,Ophthalmology
52290,Gynecologic Oncology,29,Gyn Oncology
52290,Gynecology,52,General OB/Gyn
52290,Infectious Diseases,37,Infectious Disease
52290,Intensive Care,39,General Internal Med
52290,Internal Medicine,39,General Internal Med
52290,Internal Medicine an,39,General Internal Med
52290,Internal Medicine Re,39,General Internal Med
52290,Interns - Residents,00,Unclassified
52290,Interventional Radio,75,Gen Diag/Interv Radiology
52290,Lab,72,Anatomic/Clinical Path
52290,Lactation Services,00,Unclassified
52290,Licensed Clinical So,00,Unclassified
52290,Licensed Practical N,00,Unclassified
52290,Licensed Professiona,00,Unclassified
52290,Maternal and Fetal M,48,Neo / Perinatal Med
52290,Medical Assistant,39,General Internal Med
52290,Medical Genetics,39,General Internal Med
52290,Naturopathic Physici,00,Unclassified
52290,Neonatology,48,Neo / Perinatal Med
52290,Nephrology,46,Nephrology
52290,Neurology,44,General Neurology
52290,Neurology - Telemedi,44,General Neurology
52290,Neuro-Ophthalmology,44,General Neurology
52290,Neurophysiology,44,General Neurology
52290,Neuropsychologist,44,General Neurology
52290,Neuropsychology,44,General Neurology
52290,Neurosurgery,50,Neurosurgery
52290,Nuclear Medicine,47,Nuclear Medicine
52290,Nutrition,00,Unclassified
52290,Obstetrics,52,General OB/Gyn
52290,Obstetrics and Gynec,52,General OB/Gyn
52290,Occupational Medicin,69,Physical Med/Rehab
52290,Occupational Therapy,69,Physical Med/Rehab
52290,Oculoplastics Ophtha,56,Ophthalmology
52290,Ophthalmology,56,Ophthalmology
52290,Optometry,25,Family Practice
52290,Orthopedic Surgery,57,Orthopedic Surg
52290,Orthopedic Surgery R,57,Orthopedic Surg
52290,Orthopedics,57,Orthopedic Surg
52290,Osteopathic Medicine,25,Family Practice
52290,Otolaryngology,58,Otolaryn/Head&Neck
52290,Pain Medicine,85,Pain Management
52290,Pastoral Care,39,General Internal Med
52290,Pathology,72,Anatomic/Clinical Path
52290,Pathology Assistant,00,Unclassified
52290,Pediatric Anesthesia,06,Anesthesia
52290,Pediatric Cardiology,63,Pediatric Cardiology
52290,Pediatric Critical C,61,General Pediatrics
52290,Pediatric Dermatolog,17,Dermatology
52290,Pediatric Developmen,61,General Pediatrics
52290,Pediatric Endocrinol,64,Pediatric Endocrinology
52290,Pediatric Hospitalis,61,General Pediatrics
52290,Pediatric Neurodevel,12,Pediatric Neurology
52290,Pediatric Neurology,12,Pediatric Neurology
52290,Pediatric Ophthalmol,56,Ophthalmology
52290,Pediatric Orthopedic,57,Orthopedic Surg
52290,Pediatric Otolaryngo,58,Otolaryn/Head&Neck
52290,Pediatric Radiology,75,Gen Diag/Interv Radiology
52290,Pediatric Surgery,66,Pediatric Surgery
52290,Pediatric Urology,61,General Pediatrics
52290,Pediatrics,61,General Pediatrics
52290,Perfusionist,00,Unclassified
52290,Perinatology,48,Neo / Perinatal Med
52290,Physical Medicine an,69,Physical Med/Rehab
52290,Physical Therapy,54,Prev / Occ Med
52290,Plastic Surgery,71,Plastic Surg
52290,Preventative Medicin,25,Family Practice
52290,Psychiatry,59,General Psychiatry
52290,Psychology,59,General Psychiatry
52290,Pulmonary Disease,73,Pulmonary/Crit Care
52290,Radiation Oncology,79,Rad Onc / Rx Radiology
52290,Radiation Therapy,79,Rad Onc / Rx Radiology
52290,Radiology,75,Gen Diag/Interv Radiology
52290,Radiology - Vascular,75,Gen Diag/Interv Radiology
52290,Registered Nurse,00,Unclassified
52290,Rehabilitation,69,Physical Med/Rehab
52290,Reproductive Endocri,52,General OB/Gyn
52290,Research,00,Unclassified
52290,Respiratory Therapy,39,General Internal Med
52290,Retina Ophthalmology,56,Ophthalmology
52290,Rheumatology,77,Rheumatology
52290,Sleep Medicine,39,General Internal Med
52290,Stroke Neurology,44,General Neurology
52290,Surgical Assistant,00,Unclassified
52290,Trauma Surgery,80,Trauma
52290,Urgent Care,25,Family Practice
52290,Urogynecology,52,General OB/Gyn
52290,Vascular Surgery,83,Vascular Surg
52290,Wound Care,39,General Internal Med
373,Advance Practice Reg,00,Unclassified
373,Allergy,04,Allergy/Immunology
373,Allergy and Immunolo,04,Allergy/Immunology
373,Anesthesia Tech,00,Unclassified
373,Anesthesiology,06,Anesthesia
373,Bariatrics,39,General Internal Med
373,Behavioral Health,59,General Psychiatry
373,Breast Surgery,32,General Surgery
373,Burn Surgery,80,Trauma
373,Cardiac Rehabilitati,69,Physical Med/Rehab
373,Cardiology,10,Cardiology
373,Case Manager,00,Unclassified
373,Certified Registered,00,Unclassified
373,Child Life Specialis,61,General Pediatrics
373,Chiropractic Medicin,00,Unclassified
373,Chiropractor,00,Unclassified
373,Clinical Nurse Speci,00,Unclassified
373,Complex General Surg,32,General Surgery
373,Contact Lens Optomet,00,Unclassified
373,Cornea Ophthalmology,56,Ophthalmology
373,Critical Care Medici,39,General Internal Med
373,Critical Care-Teleme,39,General Internal Med
373,Dermatology,17,Dermatology
373,Diagnostic Radiology,75,Gen Diag/Interv Radiology
373,Dietitian,00,Unclassified
373,Emergency Medical Se,22,Emergency Med
373,Emergency Medicine,22,Emergency Med
373,Endocrinology,23,Endocrinology
373,Family Medicine,25,Family Practice
373,Family Medicine Resi,25,Family Practice
373,Gastroenterology,27,Gastroenterology
373,General Practice,39,General Internal Med
373,General Surgery,32,General Surgery
373,Geriatric Medicine,28,Geriatrics
373,Gerontology,25,Family Practice
373,Glaucoma Ophthalmolo,56,Ophthalmology
373,Gynecologic Oncology,29,Gyn Oncology
373,Gynecology,52,General OB/Gyn
373,Infectious Diseases,37,Infectious Disease
373,Intensive Care,39,General Internal Med
373,Internal Medicine,39,General Internal Med
373,Internal Medicine an,39,General Internal Med
373,Internal Medicine Re,39,General Internal Med
373,Interns - Residents,00,Unclassified
373,Interventional Radio,75,Gen Diag/Interv Radiology
373,Lab,72,Anatomic/Clinical Path
373,Lactation Services,00,Unclassified
373,Licensed Clinical So,00,Unclassified
373,Licensed Practical N,00,Unclassified
373,Licensed Professiona,00,Unclassified
373,Maternal and Fetal M,48,Neo / Perinatal Med
373,Medical Assistant,39,General Internal Med
373,Medical Genetics,39,General Internal Med
373,Naturopathic Physici,00,Unclassified
373,Neonatology,48,Neo / Perinatal Med
373,Nephrology,46,Nephrology
373,Neurology,44,General Neurology
373,Neurology - Telemedi,44,General Neurology
373,Neuro-Ophthalmology,44,General Neurology
373,Neurophysiology,44,General Neurology
373,Neuropsychologist,44,General Neurology
373,Neuropsychology,44,General Neurology
373,Neurosurgery,50,Neurosurgery
373,Nuclear Medicine,47,Nuclear Medicine
373,Nutrition,00,Unclassified
373,Obstetrics,52,General OB/Gyn
373,Obstetrics and Gynec,52,General OB/Gyn
373,Occupational Medicin,69,Physical Med/Rehab
373,Occupational Therapy,69,Physical Med/Rehab
373,Oculoplastics Ophtha,56,Ophthalmology
373,Ophthalmology,56,Ophthalmology
373,Optometry,25,Family Practice
373,Orthopedic Surgery,57,Orthopedic Surg
373,Orthopedic Surgery R,57,Orthopedic Surg
373,Orthopedics,57,Orthopedic Surg
373,Osteopathic Medicine,25,Family Practice
373,Otolaryngology,58,Otolaryn/Head&Neck
373,Pain Medicine,85,Pain Management
373,Pastoral Care,39,General Internal Med
373,Pathology,72,Anatomic/Clinical Path
373,Pathology Assistant,00,Unclassified
373,Pediatric Anesthesia,06,Anesthesia
373,Pediatric Cardiology,63,Pediatric Cardiology
373,Pediatric Critical C,61,General Pediatrics
373,Pediatric Dermatolog,17,Dermatology
373,Pediatric Developmen,61,General Pediatrics
373,Pediatric Endocrinol,64,Pediatric Endocrinology
373,Pediatric Hospitalis,61,General Pediatrics
373,Pediatric Neurodevel,12,Pediatric Neurology
373,Pediatric Neurology,12,Pediatric Neurology
373,Pediatric Ophthalmol,56,Ophthalmology
373,Pediatric Orthopedic,57,Orthopedic Surg
373,Pediatric Otolaryngo,58,Otolaryn/Head&Neck
373,Pediatric Radiology,75,Gen Diag/Interv Radiology
373,Pediatric Surgery,66,Pediatric Surgery
373,Pediatric Urology,61,General Pediatrics
373,Pediatrics,61,General Pediatrics
373,Perfusionist,00,Unclassified
373,Perinatology,48,Neo / Perinatal Med
373,Physical Medicine an,69,Physical Med/Rehab
373,Physical Therapy,54,Prev / Occ Med
373,Plastic Surgery,71,Plastic Surg
373,Preventative Medicin,25,Family Practice
373,Psychiatry,59,General Psychiatry
373,Psychology,59,General Psychiatry
373,Pulmonary Disease,73,Pulmonary/Crit Care
373,Radiation Oncology,79,Rad Onc / Rx Radiology
373,Radiation Therapy,79,Rad Onc / Rx Radiology
373,Radiology,75,Gen Diag/Interv Radiology
373,Radiology - Vascular,75,Gen Diag/Interv Radiology
373,Registered Nurse,00,Unclassified
373,Rehabilitation,69,Physical Med/Rehab
373,Reproductive Endocri,52,General OB/Gyn
373,Research,00,Unclassified
373,Respiratory Therapy,39,General Internal Med
373,Retina Ophthalmology,56,Ophthalmology
373,Rheumatology,77,Rheumatology
373,Sleep Medicine,39,General Internal Med
373,Stroke Neurology,44,General Neurology
373,Surgical Assistant,00,Unclassified
373,Trauma Surgery,80,Trauma
373,Urgent Care,25,Family Practice
373,Urogynecology,52,General OB/Gyn
373,Vascular Surgery,83,Vascular Surg
373,Wound Care,39,General Internal Med
2624938,Acute Care Hospital,39,General Internal Med
2624938,Adult Health,39,General Internal Med
2624938,Allergy,04,Allergy/Immunology
2624938,Allergy and Immunolo,04,Allergy/Immunology
2624938,Anesthesiology,06,Anesthesia
2624938,Bariatrics,39,General Internal Med
2624938,Behavioral Health,59,General Psychiatry
2624938,Burn Surgery,80,Trauma
2624938,Cardiac Rehabilitati,69,Physical Med/Rehab
2624938,Cardiology,10,Cardiology
2624938,Certified Registered,00,Unclassified
2624938,Child Life,61,General Pediatrics
2624938,Chiropractic Medicin,00,Unclassified
2624938,Contact Lens Optomet,00,Unclassified
2624938,Cornea Ophthalmology,56,Ophthalmology
2624938,Dermatology,17,Dermatology
2624938,Diabetes Education,23,Endocrinology
2624938,Diagnostic Radiology,75,Gen Diag/Interv Radiology
2624938,Dietitian,00,Unclassified
2624938,Electrophysiology,39,General Internal Med
2624938,Emergency Medicine,22,Emergency Med
2624938,Endocrinology,23,Endocrinology
2624938,Family Medicine,25,Family Practice
2624938,Gastroenterology,27,Gastroenterology
2624938,General Practice,39,General Internal Med
2624938,General Surgery,32,General Surgery
2624938,Geriatric Medicine,28,Geriatrics
2624938,Gerontology,25,Family Practice
2624938,Glaucoma Ophthalmolo,56,Ophthalmology
2624938,Gynecologic Oncology,29,Gyn Oncology
2624938,Gynecology,52,General OB/Gyn
2624938,Gynecology Surgery,52,General OB/Gyn
2624938,Hand Surgery,36,Hand Surgery
2624938,Infectious Diseases,37,Infectious Disease
2624938,Intensive Care,39,General Internal Med
2624938,Internal Medicine,39,General Internal Med
2624938,Internal Medicine He,39,General Internal Med
2624938,Interventional Radio,75,Gen Diag/Interv Radiology
2624938,Lab,72,Anatomic/Clinical Path
2624938,Lactation Services,00,Unclassified
2624938,Maternal and Fetal M,48,Neo / Perinatal Med
2624938,Medical Genetics,39,General Internal Med
2624938,Naturopath,00,Unclassified
2624938,Neonatology,48,Neo / Perinatal Med
2624938,Nephrology,46,Nephrology
2624938,Neurology,44,General Neurology
2624938,Neuro-Ophthalmology,44,General Neurology
2624938,Neuropsychology,44,General Neurology
2624938,Neurosurgery,50,Neurosurgery
2624938,Nuclear Medicine,47,Nuclear Medicine
2624938,Nutrition,00,Unclassified
2624938,Obstetrics,52,General OB/Gyn
2624938,Obstetrics and Gynec,52,General OB/Gyn
2624938,Occupational Medicin,69,Physical Med/Rehab
2624938,Occupational Therapy,69,Physical Med/Rehab
2624938,Oculoplastics Ophtha,56,Ophthalmology
2624938,Ophthalmology,56,Ophthalmology
2624938,Optometry,25,Family Practice
2624938,Orthopedic Surgery,57,Orthopedic Surg
2624938,Orthotics,00,Unclassified
2624938,Osteopathic Medicine,25,Family Practice
2624938,Other,00,Unclassified
2624938,Otolaryngology,58,Otolaryn/Head&Neck
2624938,Pain Medicine,85,Pain Management
2624938,Pathology,72,Anatomic/Clinical Path
2624938,Pediatric Anesthesia,06,Anesthesia
2624938,Pediatric Cardiology,63,Pediatric Cardiology
2624938,Pediatric Critical C,61,General Pediatrics
2624938,Pediatric Dermatolog,17,Dermatology
2624938,Pediatric Endocrinol,64,Pediatric Endocrinology
2624938,Pediatric Intensive,61,General Pediatrics
2624938,Pediatric Neurology,12,Pediatric Neurology
2624938,Pediatric Neurosurge,12,Pediatric Neurology
2624938,Pediatric Ophthalmol,56,Ophthalmology
2624938,Pediatric Orthopedic,57,Orthopedic Surg
2624938,Pediatric Otolaryngo,58,Otolaryn/Head&Neck
2624938,Pediatric Rehabilita,61,General Pediatrics
2624938,Pediatric Surgery,66,Pediatric Surgery
2624938,Pediatric Urology,61,General Pediatrics
2624938,Pediatrics,61,General Pediatrics
2624938,Perinatology,48,Neo / Perinatal Med
2624938,Physical Medicine an,69,Physical Med/Rehab
2624938,Physical Therapy,54,Prev / Occ Med
2624938,Plastic Surgery,71,Plastic Surg
2624938,Preventative Medicin,25,Family Practice
2624938,Psychiatry,59,General Psychiatry
2624938,Psychology,59,General Psychiatry
2624938,Pulmonary Disease,73,Pulmonary/Crit Care
2624938,Radiation Oncology,79,Rad Onc / Rx Radiology
2624938,Radiation Therapy,79,Rad Onc / Rx Radiology
2624938,Radiology,75,Gen Diag/Interv Radiology
2624938,Rehabilitation,69,Physical Med/Rehab
2624938,Reproductive Endocri,52,General OB/Gyn
2624938,Respiratory Therapy,39,General Internal Med
2624938,Retina Ophthalmology,56,Ophthalmology
2624938,Rheumatology,77,Rheumatology
2624938,Skilled Nursing Faci,00,Unclassified
2624938,Sleep Medicine,39,General Internal Med
2624938,Social Services,00,Unclassified
2624938,Specialist,00,Unclassified
2624938,Spine Surgery,57,Orthopedic Surg
2624938,Surgical Services,32,General Surgery
2624938,Teleneurology,44,General Neurology
2624938,Trauma Surgery,80,Trauma
2624938,Urgent Care,25,Family Practice
2624938,Vascular Surgery,83,Vascular Surg
2624938,Wound Care,39,General Internal Med
53251,Certified Physician,00,Unclassified
53251,Home Health Services,00,Unclassified
53251,Pediatric Emergency,22,Emergency Med
30,Certified Physician,00,Unclassified
30,Home Health Services,00,Unclassified
30,Pediatric Emergency,22,Emergency Med
2622883,Certified Physician,00,Unclassified
2622883,Home Health Services,00,Unclassified
2622883,Pediatric Emergency,22,Emergency Med
70956,Certified Physician,00,Unclassified
70956,Home Health Services,00,Unclassified
70956,Pediatric Emergency,22,Emergency Med
35,Certified Physician,00,Unclassified
35,Home Health Services,00,Unclassified
35,Pediatric Emergency,22,Emergency Med
1637,Certified Physician,00,Unclassified
1637,Home Health Services,00,Unclassified
1637,Pediatric Emergency,22,Emergency Med
34,Certified Physician,00,Unclassified
34,Home Health Services,00,Unclassified
34,Pediatric Emergency,22,Emergency Med
390,Certified Physician,00,Unclassified
390,Home Health Services,00,Unclassified
390,Pediatric Emergency,22,Emergency Med
52290,Certified Physician,00,Unclassified
52290,Home Health Services,00,Unclassified
52290,Pediatric Emergency,22,Emergency Med
373,Certified Physician,00,Unclassified
373,Home Health Services,00,Unclassified
373,Pediatric Emergency,22,Emergency Med
2624938,Home Health Services,00,Unclassified
2624938,Military Healthcare,00,Unclassified
2624938,Pediatric Emergency,22,Emergency Med
53251,Aesthetics,00,Unclassified
53251,Cardiology - Telemed,10,Cardiology
53251,Care Coordinator,00,Unclassified
53251,Certified Occupation,00,Unclassified
53251,Clerical Research,00,Unclassified
53251,Clinical Pharmacy -,00,Unclassified
53251,Crisis Evaluator,00,Unclassified
53251,Cytotechnologist,72,Anatomic/Clinical Path
53251,Dermatology-Telemedi,17,Dermatology
53251,Echo Tech,10,Cardiology
53251,Employed AHP (Resear,00,Unclassified
53251,Family Services Spec,25,Family Practice
53251,Gastroenterology-Tel,27,Gastroenterology
53251,Hospitalist-Telemedi,C2,Hospitalist
53251,Infectious Disease -,37,Infectious Disease
53251,Licensed Master Soci,00,Unclassified
53251,Licensed Social Work,00,Unclassified
53251,Medical Genetics/Cli,39,General Internal Med
53251,Medication Assistanc,60,Pharmacology
53251,Neonatology - Teleme,48,Neo / Perinatal Med
53251,Neuro Tech,00,Unclassified
53251,Nurse Manager,00,Unclassified
53251,Nurse Navigator,00,Unclassified
53251,Physical and Occupat,69,Physical Med/Rehab
53251,Physical Therapist A,69,Physical Med/Rehab
53251,Psychiatry - Telemed,59,General Psychiatry
53251,Psychological Examin,59,General Psychiatry
53251,Pulmonary - Telemedi,73,Pulmonary/Crit Care
53251,Radiology Resident,75,Gen Diag/Interv Radiology
53251,Radiology-Telemedici,75,Gen Diag/Interv Radiology
53251,Registered Nurse - S,00,Unclassified
53251,Respiratory Therapis,39,General Internal Med
53251,Sleep Technologist,39,General Internal Med
53251,Transplant Coordinat,A7,Transplantation
30,Aesthetics,00,Unclassified
30,Cardiology - Telemed,10,Cardiology
30,Care Coordinator,00,Unclassified
30,Certified Occupation,00,Unclassified
30,Clerical Research,00,Unclassified
30,Clinical Pharmacy -,00,Unclassified
30,Crisis Evaluator,00,Unclassified
30,Cytotechnologist,72,Anatomic/Clinical Path
30,Dermatology-Telemedi,17,Dermatology
30,Echo Tech,10,Cardiology
30,Employed AHP (Resear,00,Unclassified
30,Family Services Spec,25,Family Practice
30,Gastroenterology-Tel,27,Gastroenterology
30,Hospitalist-Telemedi,C2,Hospitalist
30,Infectious Disease -,37,Infectious Disease
30,Licensed Master Soci,00,Unclassified
53251,Addiction Medicine,A1,Addiction
53251,Adolescent Medicine,86,Adolescent Med
53251,Audiology,D5,Audiology/Speech Pathology
53251,Cardiothoracic Surge,C5,Thoracic Surgery
53251,Cardiovascular Surge,C5,Thoracic Surgery
53251,Certified Nurse Mid-,B1,Midwifery
53251,Child and Adolescent,13,Child/Adoles Psych
53251,Child Neurology,12,Pediatric Neurology
53251,Clinical Cardiac Ele,D8,Cardiac Electrophysiology
53251,Colon and Rectal Sur,B2,Colorectal Surgery
53251,Dental Assistant,A0,Dent/Oral Surg
53251,Dental General Pract,A0,Dent/Oral Surg
53251,Genetics,A2,Internal Med Genetics
53251,Hematology,A3,Internal Med Heme/Onc
53251,Hematology and Oncol,A3,Internal Med Heme/Onc
53251,Hospice and Palliati,D3,Palliative Care
53251,Hospice Services,D3,Palliative Care
53251,Hospitalist,C2,Hospitalist
53251,Interventional Cardi,E2,Interventional Cardiology
53251,Medical Oncology,A3,Internal Med Heme/Onc
53251,Nurse Practitioner,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner A,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner E,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner F,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner G,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner N,D0,Nurse Practitioner - Medicine
53251,Nurse Practitioner P,D0,Nurse Practitioner - Medicine
53251,Oncology,A3,Internal Med Heme/Onc
53251,Oral Surgery,A0,Dent/Oral Surg
53251,Orthodontics,A0,Dent/Oral Surg
53251,Palliative Medicine,D3,Palliative Care
53251,Pediatric Allergy,62,Pediatric Allergy/Imm
53251,Pediatric Gastroente,A8,Pediatric Gastroenter
53251,Pediatric Genetics,84,Pediatric Genetics
53251,Pediatric Hematology,68,Pediatric Heme/Onc
53251,Pediatric Infectious,87,Pediatric Infectious Dis
53251,Pediatric Nephrology,70,Pediatric Nephrology
53251,Pediatric Pulmonolog,A6,Pediatric Pulm/Crit Care
53251,Pediatric Rheumatolo,88,Pediatric Rheumatology
53251,Periodontics,A0,Dent/Oral Surg
53251,Pharmacist,60,Pharmacology
53251,Pharmacy,60,Pharmacology
53251,Physician Assistant,C6,Physician Assistant – Medicine
53251,Podiatry,B8,Podiatry
53251,Speech Pathology,D5,Audiology/Speech Pathology
53251,Sports Medicine,C4,Sports Medicine
53251,Surgical Oncology,A4,Oncologic Surg
53251,Thoracic Diseases,C5,Thoracic Surgery
53251,Transplant,A7,Transplantation
53251,Urology,C0,Urology Medical
30,Addiction Medicine,A1,Addiction
30,Adolescent Medicine,86,Adolescent Med
30,Audiology,D5,Audiology/Speech Pathology
30,Cardiothoracic Surge,C5,Thoracic Surgery
30,Cardiovascular Surge,C5,Thoracic Surgery
30,Certified Nurse Mid-,B1,Midwifery
30,Child and Adolescent,13,Child/Adoles Psych
30,Child Neurology,12,Pediatric Neurology
30,Clinical Cardiac Ele,D8,Cardiac Electrophysiology
30,Colon and Rectal Sur,B2,Colorectal Surgery
30,Dental Assistant,A0,Dent/Oral Surg
30,Dental General Pract,A0,Dent/Oral Surg
30,Genetics,A2,Internal Med Genetics
30,Hematology,A3,Internal Med Heme/Onc
30,Hematology and Oncol,A3,Internal Med Heme/Onc
30,Hospice and Palliati,D3,Palliative Care
30,Hospice Services,D3,Palliative Care
30,Hospitalist,C2,Hospitalist
30,Interventional Cardi,E2,Interventional Cardiology
30,Medical Oncology,A3,Internal Med Heme/Onc
30,Nurse Practitioner,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner A,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner E,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner F,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner G,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner N,D0,Nurse Practitioner - Medicine
30,Nurse Practitioner P,D0,Nurse Practitioner - Medicine
30,Oncology,A3,Internal Med Heme/Onc
30,Oral Surgery,A0,Dent/Oral Surg
30,Orthodontics,A0,Dent/Oral Surg
30,Palliative Medicine,D3,Palliative Care
30,Pediatric Allergy,62,Pediatric Allergy/Imm
30,Pediatric Gastroente,A8,Pediatric Gastroenter
30,Pediatric Genetics,84,Pediatric Genetics
30,Pediatric Hematology,68,Pediatric Heme/Onc
30,Pediatric Infectious,87,Pediatric Infectious Dis
30,Pediatric Nephrology,70,Pediatric Nephrology
30,Pediatric Pulmonolog,A6,Pediatric Pulm/Crit Care
30,Pediatric Rheumatolo,88,Pediatric Rheumatology
30,Periodontics,A0,Dent/Oral Surg
30,Pharmacist,60,Pharmacology
30,Pharmacy,60,Pharmacology
30,Physician Assistant,C6,Physician Assistant – Medicine
30,Podiatry,B8,Podiatry
30,Speech Pathology,D5,Audiology/Speech Pathology
30,Sports Medicine,C4,Sports Medicine
30,Surgical Oncology,A4,Oncologic Surg
30,Thoracic Diseases,C5,Thoracic Surgery
30,Transplant,A7,Transplantation
30,Urology,C0,Urology Medical
2622883,Addiction Medicine,A1,Addiction
2622883,Adolescent Medicine,86,Adolescent Med
2622883,Audiology,D5,Audiology/Speech Pathology
2622883,Cardiothoracic Surge,C5,Thoracic Surgery
2622883,Cardiovascular Surge,C5,Thoracic Surgery
2622883,Certified Nurse Mid-,B1,Midwifery
2622883,Child and Adolescent,13,Child/Adoles Psych
2622883,Child Neurology,12,Pediatric Neurology
2622883,Clinical Cardiac Ele,D8,Cardiac Electrophysiology
2622883,Colon and Rectal Sur,B2,Colorectal Surgery
2622883,Dental Assistant,A0,Dent/Oral Surg
2622883,Dental General Pract,A0,Dent/Oral Surg
2622883,Genetics,A2,Internal Med Genetics
2622883,Hematology,A3,Internal Med Heme/Onc
2622883,Hematology and Oncol,A3,Internal Med Heme/Onc
2622883,Hospice and Palliati,D3,Palliative Care
2622883,Hospice Services,D3,Palliative Care
2622883,Hospitalist,C2,Hospitalist
2622883,Interventional Cardi,E2,Interventional Cardiology
2622883,Medical Oncology,A3,Internal Med Heme/Onc
2622883,Nurse Practitioner,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner A,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner E,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner F,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner G,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner N,D0,Nurse Practitioner - Medicine
2622883,Nurse Practitioner P,D0,Nurse Practitioner - Medicine
2622883,Oncology,A3,Internal Med Heme/Onc
2622883,Oral Surgery,A0,Dent/Oral Surg
2622883,Orthodontics,A0,Dent/Oral Surg
2622883,Palliative Medicine,D3,Palliative Care
2622883,Pediatric Allergy,62,Pediatric Allergy/Imm
2622883,Pediatric Gastroente,A8,Pediatric Gastroenter
2622883,Pediatric Genetics,84,Pediatric Genetics
2622883,Pediatric Hematology,68,Pediatric Heme/Onc
2622883,Pediatric Infectious,87,Pediatric Infectious Dis
2622883,Pediatric Nephrology,70,Pediatric Nephrology
2622883,Pediatric Pulmonolog,A6,Pediatric Pulm/Crit Care
2622883,Pediatric Rheumatolo,88,Pediatric Rheumatology
2622883,Periodontics,A0,Dent/Oral Surg
2622883,Pharmacist,60,Pharmacology
2622883,Pharmacy,60,Pharmacology
2622883,Physician Assistant,C6,Physician Assistant – Medicine
2622883,Podiatry,B8,Podiatry
2622883,Speech Pathology,D5,Audiology/Speech Pathology
2622883,Sports Medicine,C4,Sports Medicine
2622883,Surgical Oncology,A4,Oncologic Surg
2622883,Thoracic Diseases,C5,Thoracic Surgery
2622883,Transplant,A7,Transplantation
2622883,Urology,C0,Urology Medical
70956,Addiction Medicine,A1,Addiction
70956,Adolescent Medicine,86,Adolescent Med
70956,Audiology,D5,Audiology/Speech Pathology
70956,Cardiothoracic Surge,C5,Thoracic Surgery
70956,Cardiovascular Surge,C5,Thoracic Surgery
70956,Certified Nurse Mid-,B1,Midwifery
70956,Child and Adolescent,13,Child/Adoles Psych
70956,Child Neurology,12,Pediatric Neurology
70956,Clinical Cardiac Ele,D8,Cardiac Electrophysiology
70956,Colon and Rectal Sur,B2,Colorectal Surgery
70956,Dental Assistant,A0,Dent/Oral Surg
70956,Dental General Pract,A0,Dent/Oral Surg
70956,Genetics,A2,Internal Med Genetics
70956,Hematology,A3,Internal Med Heme/Onc
70956,Hematology and Oncol,A3,Internal Med Heme/Onc
70956,Hospice and Palliati,D3,Palliative Care
70956,Hospice Services,D3,Palliative Care
70956,Hospitalist,C2,Hospitalist
70956,Interventional Cardi,E2,Interventional Cardiology
70956,Medical Oncology,A3,Internal Med Heme/Onc
70956,Nurse Practitioner,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner A,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner E,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner F,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner G,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner N,D0,Nurse Practitioner - Medicine
70956,Nurse Practitioner P,D0,Nurse Practitioner - Medicine
70956,Oncology,A3,Internal Med Heme/Onc
70956,Oral Surgery,A0,Dent/Oral Surg
70956,Orthodontics,A0,Dent/Oral Surg
70956,Palliative Medicine,D3,Palliative Care
70956,Pediatric Allergy,62,Pediatric Allergy/Imm
70956,Pediatric Gastroente,A8,Pediatric Gastroenter
70956,Pediatric Genetics,84,Pediatric Genetics
70956,Pediatric Hematology,68,Pediatric Heme/Onc
70956,Pediatric Infectious,87,Pediatric Infectious Dis
70956,Pediatric Nephrology,70,Pediatric Nephrology
70956,Pediatric Pulmonolog,A6,Pediatric Pulm/Crit Care
70956,Pediatric Rheumatolo,88,Pediatric Rheumatology
70956,Periodontics,A0,Dent/Oral Surg
70956,Pharmacist,60,Pharmacology
70956,Pharmacy,60,Pharmacology
70956,Physician Assistant,C6,Physician Assistant – Medicine
70956,Podiatry,B8,Podiatry
70956,Speech Pathology,D5,Audiology/Speech Pathology
70956,Sports Medicine,C4,Sports Medicine
70956,Surgical Oncology,A4,Oncologic Surg
70956,Thoracic Diseases,C5,Thoracic Surgery
70956,Transplant,A7,Transplantation
70956,Urology,C0,Urology Medical
